temp,hum,next_temp,next_hum,trang_thai_suc_khoe,khan_cap
32.6,34.3,33.6,27.3,Canh bao cao,Khong
29.4,59.1,29.6,53.3,Can trong,Khong
39.2,76.1,41.2,85.5,Nguy hiem,Khong
22.6,87.8,22.5,95,An toan,Khong
27.8,58.5,27.6,60.4,Can trong,Khong
27.8,45.5,27.7,51,Can trong,Khong
25.8,47.3,23.8,50.1,An toan,Khong
29.8,50.8,28.5,46.6,Can trong,Khong
34.8,75.5,36.6,76.1,Nguy hiem,Khong
23.2,73,23.2,73,An toan,Khong
31.5,85.5,30.9,77.9,Can trong,Khong
20.5,60.7,19.2,54.8,An toan,Khong
33.7,76.6,33.1,82,Nguy hiem,Khong
22.1,45.1,20.8,35.9,An toan,Khong
21.8,56.3,20.8,64,An toan,Khong
37.2,31.4,37.7,33.5,Canh bao cao,Khong
41.6,45.8,42.9,51.8,Cuc ky nguy hiem,Khong
41.5,51.2,34.8,44.4,Cuc ky nguy hiem,CO (Soc moi truong)
38.6,44.1,43.4,22.5,Canh bao cao,CO (Soc moi truong)
38.1,30.2,37.4,34.6,Canh bao cao,Khong
39,39.3,39.7,34.8,Canh bao cao,Khong
38,62.3,41.3,79.2,Nguy hiem,Khong
40.1,85.3,39.6,86.1,Nguy hiem,Khong
29.1,57.4,28.5,47.9,Can trong,Khong
25,86.3,23.6,81.6,An toan,Khong
23.6,46.2,25.3,36.5,An toan,Khong
30.4,71.7,30.3,65.1,Can trong,Khong
23.2,56.6,24.1,55.2,An toan,Khong
40.6,65.5,39.7,64.1,Nguy hiem,Khong
37.3,67.7,39,64.8,Nguy hiem,Khong
32.5,61.7,30.6,54.1,Nguy hiem,Khong
28.9,59.3,29.9,56.1,Can trong,Khong
24.5,71.9,23.1,72.4,An toan,Khong
24.6,32.9,23.2,24.6,An toan,Khong
21.2,35.1,24.8,26.1,An toan,Khong
37.3,77.8,37,81.9,Nguy hiem,Khong
23.3,65,22.4,62.5,An toan,Khong
40.5,71.3,40.4,63.1,Nguy hiem,Khong
32.5,42.6,30.5,37.5,Canh bao cao,Khong
34.3,39.5,34.3,43.2,Canh bao cao,Khong
27,92.7,25.1,98.5,Can trong,Khong
38.7,47.2,39.2,43.8,Canh bao cao,Khong
35,47.1,34,47.9,Canh bao cao,Khong
29.8,89.6,30.7,82.6,Can trong,Khong
38.9,76.8,40.8,76.1,Nguy hiem,Khong
34,37.5,35.5,40.1,Canh bao cao,Khong
23.3,83.3,22.2,92.3,An toan,Khong
40.8,62.9,39,65.8,Nguy hiem,Khong
25.3,64.8,24,62.6,An toan,Khong
34.2,72.6,32.6,76.8,Nguy hiem,Khong
29.9,30.8,30.9,25.5,Can trong,Khong
22.3,75.3,22.4,84.5,An toan,Khong
24.1,63,23,69.8,An toan,Khong
22.4,68.3,24.2,75.5,An toan,Khong
28.7,83.2,27.4,75.4,Can trong,Khong
34.1,60.3,34.6,70.2,Nguy hiem,Khong
35.3,32.1,37.2,29.5,Canh bao cao,Khong
23.4,64.4,24.6,57.3,An toan,Khong
23.8,39.9,22.7,40.8,An toan,Khong
20.1,72.8,19.9,63.2,An toan,Khong
39.1,68.7,39.9,59.5,Nguy hiem,Khong
29.2,74.1,28.6,74.7,Can trong,Khong
30.6,60.4,28.8,51.1,Can trong,Khong
40.8,94.2,48.2,67.9,Nguy hiem,CO (Soc moi truong)
28.1,54.4,26.6,47.8,Can trong,Khong
37.6,48,38.8,56.6,Canh bao cao,Khong
23.9,34.6,31.5,24.3,An toan,CO (Soc moi truong)
25.6,55.3,25.4,56,An toan,Khong
25.2,32.2,25.1,38.9,An toan,Khong
23,38.7,25,37.2,An toan,Khong
21.5,78.3,21.9,71.1,An toan,Khong
39.3,48.5,38.3,53,Canh bao cao,Khong
40.7,69.8,42.3,70.4,Nguy hiem,Khong
26.8,94.3,27.9,99.1,An toan,Khong
25.8,87.8,24.5,86.7,An toan,Khong
21.8,79.2,21,76.8,An toan,Khong
26.6,91.1,26.5,83,An toan,Khong
33.3,31,34.9,25.3,Canh bao cao,Khong
37.4,82.3,37,87.6,Nguy hiem,Khong
37.1,41.5,35.3,11.9,Canh bao cao,CO (Soc moi truong)
25.5,59.2,26,57.4,An toan,Khong
37.5,44.1,38.7,39.9,Canh bao cao,Khong
36.6,47.5,34.8,40.4,Canh bao cao,Khong
35.1,51.4,34.1,61.4,Canh bao cao,Khong
41.7,83.8,41.5,90.9,Cuc ky nguy hiem,Khong
38.1,31.3,36.5,39.3,Canh bao cao,Khong
39.5,36.8,32.2,14.4,Canh bao cao,CO (Soc moi truong)
31.3,65.8,26.1,55.8,Can trong,CO (Soc moi truong)
32.7,55,25.9,33.4,Canh bao cao,CO (Soc moi truong)
30.3,84.8,29,86.7,Can trong,Khong
35.1,84.1,40.3,87.4,Nguy hiem,CO (Soc moi truong)
36.4,89,37.9,97.9,Nguy hiem,Khong
30.5,66.7,31,65.9,Can trong,Khong
41.6,89.1,41.3,97.5,Cuc ky nguy hiem,Khong
41.4,38.7,41.8,36.2,Cuc ky nguy hiem,Khong
26.1,93.1,26.8,90.8,An toan,Khong
21.4,61.7,20.8,63.6,An toan,Khong
41.4,36.2,41.4,43.4,Cuc ky nguy hiem,Khong
23.2,44,21.3,40.6,An toan,Khong
30.9,41.9,29.4,33.3,Can trong,Khong
35,92.1,40.2,100,Nguy hiem,CO (Soc moi truong)
33.2,36,34.2,42.4,Canh bao cao,Khong
39.8,80.7,37.9,86.3,Nguy hiem,Khong
41.7,55.2,43,57,Cuc ky nguy hiem,Khong
25.1,81.2,24.9,82.6,An toan,Khong
27.2,73.3,29,63.5,Can trong,Khong
35.3,78.1,35.7,75.9,Nguy hiem,Khong
31,63.8,29.6,60.8,Can trong,Khong
38.5,91.5,38.4,100,Nguy hiem,Khong
26.4,49.5,25,52,An toan,Khong
36.8,50.7,44.1,24.3,Canh bao cao,CO (Soc moi truong)
28.1,30,29.6,24.5,Can trong,Khong
34.2,49.2,34.2,44,Canh bao cao,Khong
31.7,93.3,30.9,99.8,Can trong,Khong
40.5,77,41.5,82.9,Nguy hiem,Khong
41.9,86.9,43,82.1,Cuc ky nguy hiem,Khong
25.1,59.9,23.3,56.9,An toan,Khong
23.6,57,22.8,62.3,An toan,Khong
20.7,31.4,20,37.9,An toan,Khong
33.5,44.2,32.9,37.8,Canh bao cao,Khong
35.7,72,35.7,77.7,Nguy hiem,Khong
36.4,64.9,36.9,69.4,Nguy hiem,Khong
24.4,55.6,22.9,61,An toan,Khong
39.7,83.7,39.9,90.8,Nguy hiem,Khong
21.1,85.4,19.5,88.5,An toan,Khong
38.5,56.5,40.2,59.9,Canh bao cao,Khong
37.9,56.1,37.7,48.6,Canh bao cao,Khong
35.1,79.5,36,75.4,Nguy hiem,Khong
32.9,54.2,33.7,45.4,Canh bao cao,Khong
23.3,61.2,23.7,54.1,An toan,Khong
28.8,59.2,29.8,65.5,Can trong,Khong
28.5,77.6,28.2,76.6,Can trong,Khong
27.7,94.4,25.8,96.1,Can trong,Khong
22.2,56.1,19,84.5,An toan,CO (Soc moi truong)
24.8,34.7,25.7,27.8,An toan,Khong
25.5,87.6,26,85,An toan,Khong
24,81.5,25.2,81.5,An toan,Khong
28.2,40.4,25.9,44.5,Can trong,Khong
40,44.8,41.3,54.1,Canh bao cao,Khong
23.9,31.2,22.3,39.5,An toan,Khong
23.3,92.9,23.7,97.4,An toan,Khong
23.2,86.2,21.9,83.3,An toan,Khong
39,45.2,37.9,36.9,Canh bao cao,Khong
24.7,77.6,26,82.4,An toan,Khong
28.1,65.1,27.9,56.1,Can trong,Khong
33.2,90.2,26.6,69.8,Nguy hiem,CO (Soc moi truong)
35.1,63.3,35.7,56.6,Nguy hiem,Khong
27.9,68.4,29.5,70,Can trong,Khong
34.7,57.6,37.8,64.3,Canh bao cao,Khong
31,90.5,30.9,100,Can trong,Khong
31.2,81.6,31.3,90.7,Can trong,Khong
39.9,81.3,40.1,82.9,Nguy hiem,Khong
25.1,75.3,25.7,71,An toan,Khong
26,94.4,24.3,85.4,An toan,Khong
29.4,91.8,31.9,100,Can trong,Khong
39.6,53.8,39.6,60.2,Canh bao cao,Khong
34.3,63.5,32.8,70.6,Nguy hiem,Khong
31.7,84.3,27.7,90.2,Can trong,Khong
38,36.3,37.7,42.3,Canh bao cao,Khong
39.5,62.7,40.8,66.6,Nguy hiem,Khong
30.9,67.1,33.9,75,Can trong,Khong
28.9,58.8,29.7,53.1,Can trong,Khong
39.8,37.6,41.1,32.9,Canh bao cao,Khong
35.8,90.8,37.4,85,Nguy hiem,Khong
39.1,61.7,39.9,60.9,Nguy hiem,Khong
33,61.4,34.6,56.2,Nguy hiem,Khong
24.8,49.1,23.8,55.1,An toan,Khong
27.8,94.6,26,85.7,Can trong,Khong
21.1,35.6,21.7,39.6,An toan,Khong
32.2,53.7,32.6,43.9,Canh bao cao,Khong
28.6,41.2,29.3,47.1,Can trong,Khong
31.2,52.4,30.9,49.1,Can trong,Khong
35.1,87.7,30.7,70.2,Nguy hiem,Khong
37.1,39.2,34.5,41.7,Canh bao cao,Khong
40.1,51.3,43,58.1,Canh bao cao,Khong
24.9,88.8,25,96.8,An toan,Khong
33.6,82.3,35,99.2,Nguy hiem,Khong
29.1,36.4,30.8,32.4,Can trong,Khong
25.5,41.8,19.5,28,An toan,CO (Soc moi truong)
20.4,30.8,22.3,24.9,An toan,Khong
37.9,55.5,39.6,49.8,Canh bao cao,Khong
27.7,46.7,26.8,51.2,Can trong,Khong
20.5,65.6,19.7,71.8,An toan,Khong
37.1,54,36,53.4,Canh bao cao,Khong
31.6,67.2,31.1,65.6,Can trong,Khong
41.9,70,42.9,64.8,Cuc ky nguy hiem,Khong
33.3,31.8,33.9,27.3,Canh bao cao,Khong
21.5,79.4,20.9,75.5,An toan,Khong
22.7,47.3,23.2,49.1,An toan,Khong
36.2,55.3,39.5,35.9,Canh bao cao,Khong
38.1,91.6,38.9,90.6,Nguy hiem,Khong
41.5,37.9,42.8,35.2,Cuc ky nguy hiem,Khong
34.2,81,32.4,73.9,Nguy hiem,Khong
30.5,31.7,31.3,34.8,Can trong,Khong
23.5,92.8,23.2,87,An toan,Khong
23.9,92.9,24.7,88.9,An toan,Khong
34.4,59,33.7,53,Canh bao cao,Khong
23.5,49,24.3,51.4,An toan,Khong
22.6,31.7,22.1,36.9,An toan,Khong
28.4,75.9,28.5,76.9,Can trong,Khong
28.5,48.3,30.4,45,Can trong,Khong
34.4,43.4,34.5,35.2,Canh bao cao,Khong
23.2,82,24.1,82.6,An toan,Khong
37.2,86.6,35.2,82.4,Nguy hiem,Khong
35.2,46.1,36.2,47.8,Canh bao cao,Khong
40.9,36,42.1,45.6,Canh bao cao,Khong
37,48.3,44.7,76.2,Canh bao cao,CO (Soc moi truong)
35.7,84,34.6,93.2,Nguy hiem,Khong
39.5,86.5,39.2,79.9,Nguy hiem,Khong
20.7,65.8,22,63.9,An toan,Khong
28.6,74.6,27.7,67.2,Can trong,Khong
22.5,92.4,23.9,97.9,An toan,Khong
41.5,75,40.5,65.6,Cuc ky nguy hiem,Khong
28.7,69.6,27.3,76.5,Can trong,Khong
26.9,50.7,26.6,44.9,An toan,Khong
20.4,84.8,21.8,89.1,An toan,Khong
26.5,60.4,28,64.9,An toan,Khong
31.4,85.4,29.8,77.6,Can trong,Khong
31.2,65.9,33.1,73.4,Can trong,Khong
34.8,63.8,30.3,44.9,Nguy hiem,Khong
22.1,60.7,21.8,63.9,An toan,Khong
26.4,81.8,25.8,82.4,An toan,Khong
35.3,68.3,35.1,71.4,Nguy hiem,Khong
30.4,50.8,30.8,41.4,Can trong,Khong
23.7,86.6,21.8,81,An toan,Khong
36.7,49.9,37.8,43.9,Canh bao cao,Khong
24.3,39.9,24.3,33.8,An toan,Khong
27.9,49,27.7,40.1,Can trong,Khong
40,64.1,39.4,70,Nguy hiem,Khong
21.6,50.4,21.5,56,An toan,Khong
23.9,79.3,25.7,81.8,An toan,Khong
38,81.7,38.4,85.2,Nguy hiem,Khong
20.3,39.7,19.3,36.5,An toan,Khong
22.2,71.8,21,75.7,An toan,Khong
35.7,78.3,34.2,85.3,Nguy hiem,Khong
24.3,46.4,23.2,53.5,An toan,Khong
23.8,45.8,23.6,42,An toan,Khong
32.7,43.5,32.7,36.2,Canh bao cao,Khong
27.2,74.6,34.1,100,Can trong,CO (Soc moi truong)
28.6,69.6,28.3,61,Can trong,Khong
40.9,73.4,42.4,77.8,Nguy hiem,Khong
23.9,54.2,22.3,60.2,An toan,Khong
29,54.9,30.2,61.3,Can trong,Khong
35.3,64.6,37,61.7,Nguy hiem,Khong
25.5,50.3,23.6,43.9,An toan,Khong
30.2,78,29.9,84.6,Can trong,Khong
23.4,33,24.9,33.2,An toan,Khong
38,86.9,39.6,78.4,Nguy hiem,Khong
30.9,77.4,32.2,78.2,Can trong,Khong
22.2,41.2,28.8,50.8,An toan,CO (Soc moi truong)
29.7,85.9,28.3,81.7,Can trong,Khong
38.8,58.9,39.9,63.6,Canh bao cao,Khong
41.5,40.3,40.5,33.4,Cuc ky nguy hiem,Khong
24.4,50.5,26.2,49.3,An toan,Khong
27.6,66.8,25.7,67.1,Can trong,Khong
26.7,68,28.6,64,An toan,Khong
30.4,84.7,25.8,70.1,Can trong,Khong
26.5,55.2,26,60.2,An toan,Khong
32.8,45.5,33.5,63.5,Canh bao cao,Khong
36.9,72,36.1,67,Nguy hiem,Khong
33.4,32.2,31.7,33,Canh bao cao,Khong
36.1,66.5,42.8,39.7,Nguy hiem,CO (Soc moi truong)
35,87.3,27.5,88.3,Nguy hiem,CO (Soc moi truong)
32.5,83.4,33.3,75.9,Nguy hiem,Khong
20.8,70.2,20.1,68.8,An toan,Khong
41.6,73,39.8,81,Cuc ky nguy hiem,Khong
23.6,32.5,27.9,31.2,An toan,Khong
38.7,57.6,37,57.8,Canh bao cao,Khong
40.6,77.3,40.5,69.3,Nguy hiem,Khong
36.3,63.4,34.8,55.4,Nguy hiem,Khong
30.9,32.3,30.7,4.7,Can trong,CO (Soc moi truong)
28.6,37.5,27.1,26,Can trong,Khong
38.9,49,37.9,53.5,Canh bao cao,Khong
24.9,74.6,24.3,83.6,An toan,Khong
22.8,32.5,21.3,31.1,An toan,Khong
35.9,37.2,34.5,35.1,Canh bao cao,Khong
31.1,88.1,30.9,79.9,Can trong,Khong
32,90.4,30.4,96.8,Nguy hiem,Khong
27.4,67.7,32.4,72.9,Can trong,CO (Soc moi truong)
37.2,89.6,38.8,83.8,Nguy hiem,Khong
28.4,86.1,27.4,95.6,Can trong,Khong
34.3,35.4,33.1,25.6,Canh bao cao,Khong
25.4,75,24.6,70.1,An toan,Khong
34.9,69.4,33.5,72.5,Nguy hiem,Khong
41,30.4,44.2,26.2,Cuc ky nguy hiem,Khong
33.5,77.7,32.1,74.6,Nguy hiem,Khong
35.5,51.2,33.5,54.8,Canh bao cao,Khong
37.4,42,38.9,45.7,Canh bao cao,Khong
25.6,86.4,26.2,85.1,An toan,Khong
37.5,56.6,36.3,53.5,Canh bao cao,Khong
29,42.4,30.3,45.3,Can trong,Khong
37.9,33.3,39.7,24.3,Canh bao cao,Khong
31.3,91.6,32.3,100,Can trong,Khong
35.7,68,35.5,66.1,Nguy hiem,Khong
40.7,75.4,42,66.9,Nguy hiem,Khong
40.6,37.8,40.2,38.5,Canh bao cao,Khong
38.8,80.1,38.4,72.4,Nguy hiem,Khong
20.9,48.4,25.1,73.3,An toan,CO (Soc moi truong)
22.1,38.6,20.6,31.7,An toan,Khong
36.8,69.3,38.4,62.2,Nguy hiem,Khong
32.3,43.7,34,52.9,Canh bao cao,Khong
34.8,66.6,33.5,69.7,Nguy hiem,Khong
25,77.5,26,68.4,An toan,Khong
25.2,30.6,25.8,33.4,An toan,Khong
40.8,94.2,39.9,89.4,Nguy hiem,Khong
24.5,71.8,24.3,71.6,An toan,Khong
40,83.4,39,75.4,Nguy hiem,Khong
21.2,53.3,23.1,58.5,An toan,Khong
28.4,77.6,29.7,76.9,Can trong,Khong
37.4,94.4,39.3,97.1,Nguy hiem,Khong
35.4,73.5,35.4,80.7,Nguy hiem,Khong
40.1,42.5,39.8,46.7,Canh bao cao,Khong
30.6,64.5,31,72.9,Can trong,Khong
36.5,37.6,32.6,35.7,Canh bao cao,Khong
26.2,42.8,25.4,43.4,An toan,Khong
22.2,53.8,20.7,44.3,An toan,Khong
20.1,52.9,17.4,31.2,An toan,CO (Soc moi truong)
38.6,54.2,37.9,51.1,Canh bao cao,Khong
36.2,44.5,34.5,40.9,Canh bao cao,Khong
34.7,41,33.7,43.3,Canh bao cao,Khong
30.8,47.7,31.7,52.2,Can trong,Khong
33.6,64.8,32.7,59.1,Nguy hiem,Khong
26.7,55.1,25.4,52.4,An toan,Khong
37.9,82.8,38.4,72.9,Nguy hiem,Khong
23.5,87.8,23.5,97.2,An toan,Khong
36.1,59.8,35.2,59.4,Canh bao cao,Khong
26.9,57,27.6,56.6,An toan,Khong
33.7,82.9,33.1,81.3,Nguy hiem,Khong
22.8,84.9,17.6,95.7,An toan,CO (Soc moi truong)
34.9,66.3,34,58.6,Nguy hiem,Khong
34.3,86.9,31.6,96.6,Nguy hiem,Khong
38.7,48.9,39.7,40.1,Canh bao cao,Khong
28.9,85.7,33.7,66.7,Can trong,Khong
36.6,58.7,38.4,53.2,Canh bao cao,Khong
30.9,35.3,29,34,Can trong,Khong
39.1,77.4,39.5,86.2,Nguy hiem,Khong
38.2,40.4,36.6,33.8,Canh bao cao,Khong
37.8,57.8,38.4,40.3,Canh bao cao,Khong
34.1,50.2,35.8,59.9,Canh bao cao,Khong
30.2,44.1,29.8,48.9,Can trong,Khong
27,81.1,25.7,76.7,Can trong,Khong
30.9,47.5,31.6,52,Can trong,Khong
22.3,93.5,21.7,88.9,An toan,Khong
33.8,76.5,32,67.2,Nguy hiem,Khong
33.3,65.7,34.2,56.8,Nguy hiem,Khong
33.7,84.7,34.6,84.2,Nguy hiem,Khong
29.9,90.4,30.5,98.5,Can trong,Khong
41.9,53.5,43.5,50.4,Cuc ky nguy hiem,Khong
39.2,42.3,39.5,36.5,Canh bao cao,Khong
27.8,35.5,28.4,29.2,Can trong,Khong
29.7,63.7,28,56.5,Can trong,Khong
21.7,53.9,20,52.4,An toan,Khong
29.5,65,28.9,72.3,Can trong,Khong
37.1,93,38.8,97.1,Nguy hiem,Khong
29.2,69.2,27.8,72.1,Can trong,Khong
41.7,63.4,40.1,55.4,Cuc ky nguy hiem,Khong
39.3,39.3,38.8,41.8,Canh bao cao,Khong
34.9,81.8,34.3,83,Nguy hiem,Khong
23.7,39.3,22.1,38.3,An toan,Khong
36.6,82,29.1,65.3,Nguy hiem,CO (Soc moi truong)
37.8,45.5,38.6,39.2,Canh bao cao,Khong
40.7,67.1,42.1,57.5,Nguy hiem,Khong
30.6,64,29.6,70.1,Can trong,Khong
40.5,47.1,39.1,56.1,Canh bao cao,Khong
33.6,61.6,35.4,58.4,Nguy hiem,Khong
31.8,80,31.8,87.6,Can trong,Khong
27.1,49.5,27.9,43.1,Can trong,Khong
33.8,62.2,34.8,52.3,Nguy hiem,Khong
28.9,53.9,27.8,46,Can trong,Khong
28.4,46.5,26.7,37.4,Can trong,Khong
36.5,61.8,36.2,57.4,Nguy hiem,Khong
33.7,89.3,40.5,100,Nguy hiem,CO (Soc moi truong)
31.7,73,31.6,79.3,Can trong,Khong
22.7,71.5,22.8,65.8,An toan,Khong
29.9,34.3,31.7,30.3,Can trong,Khong
36.4,47.8,36,49.5,Canh bao cao,Khong
38.6,88.1,45.6,100,Nguy hiem,CO (Soc moi truong)
23.3,85.6,23.2,88.5,An toan,Khong
24.1,85,23.8,79.3,An toan,Khong
23,63.3,22.3,63.9,An toan,Khong
22.1,41,23.3,47.9,An toan,Khong
36.9,46.3,35.2,41.9,Canh bao cao,Khong
38.5,54.6,36.5,52.1,Canh bao cao,Khong
32.4,55.4,31.8,52.4,Canh bao cao,Khong
33.7,49.8,34.5,47.3,Canh bao cao,Khong
40.9,91.1,41.7,87.9,Nguy hiem,Khong
29.8,31.9,36.3,13.3,Can trong,CO (Soc moi truong)
30.2,31.2,30.8,35.7,Can trong,Khong
36.9,72,33.9,63.2,Nguy hiem,Khong
32.7,77.9,32.7,79.8,Nguy hiem,Khong
40.2,88.5,41.4,83.1,Nguy hiem,Khong
38.8,79.6,37.4,75.1,Nguy hiem,Khong
23,62.7,21.9,61,An toan,Khong
32.2,58.1,34.2,54.6,Canh bao cao,Khong
37.5,78.1,36.7,76.7,Nguy hiem,Khong
36.3,67.8,34.7,76.5,Nguy hiem,Khong
22.6,67.6,21.5,63,An toan,Khong
35.7,75,36.3,72.2,Nguy hiem,Khong
36.5,63.1,34.5,79.7,Nguy hiem,Khong
25.8,50.3,26.3,50.6,An toan,Khong
38.7,51.3,39.3,50.6,Canh bao cao,Khong
40.3,54.1,41.3,46,Canh bao cao,Khong
24,78.6,29.4,60.5,An toan,CO (Soc moi truong)
22.5,91.9,23,94.3,An toan,Khong
20.2,70.9,21,72.8,An toan,Khong
26.3,62.8,27.3,70.5,An toan,Khong
34.5,56.7,32.8,65.8,Canh bao cao,Khong
30.8,58.8,29.4,61.6,Can trong,Khong
32.6,75,34,74.5,Nguy hiem,Khong
39.3,81.2,39.9,85.9,Nguy hiem,Khong
29.8,50.7,29.3,39,Can trong,Khong
24.6,31.4,25.3,39,An toan,Khong
41.7,68.7,40.7,69.6,Cuc ky nguy hiem,Khong
39,81.3,38.2,84.9,Nguy hiem,Khong
41.9,87.1,34.7,100,Cuc ky nguy hiem,CO (Soc moi truong)
21.7,71.2,20.2,71.8,An toan,Khong
39.2,53.6,39.1,55.2,Canh bao cao,Khong
30.2,76.1,30.1,82.2,Can trong,Khong
33.2,46.7,32.4,51.5,Canh bao cao,Khong
26.1,60.9,24.4,64.1,An toan,Khong
35.8,94.7,34.5,100,Nguy hiem,Khong
33.9,91.9,32.7,85.6,Nguy hiem,Khong
20.2,69.9,20.3,71.5,An toan,Khong
38.5,40.7,38,47.2,Canh bao cao,Khong
33.6,52.5,32.6,46,Canh bao cao,Khong
39.4,48.7,39.4,56,Canh bao cao,Khong
26.8,68.7,27.4,66.7,An toan,Khong
40.1,68.2,38.9,68.7,Nguy hiem,Khong
33.5,47.4,32.7,39.7,Canh bao cao,Khong
23.3,88,21.3,79.1,An toan,Khong
38.6,77.7,39.8,72.8,Nguy hiem,Khong
40.5,92.6,41.5,83.9,Nguy hiem,Khong
33.7,89.2,36.7,86.9,Nguy hiem,Khong
22,33.5,22.3,35.8,An toan,Khong
29.5,87.4,30.6,77.4,Can trong,Khong
29.3,37.9,27.6,29.9,Can trong,Khong
31.7,69.6,32.1,68.8,Can trong,Khong
36.6,82.5,35.6,75.6,Nguy hiem,Khong
35.1,55.3,35.6,60.6,Canh bao cao,Khong
30.9,67.4,32.8,65.6,Can trong,Khong
29.8,45.2,31.3,16.4,Can trong,CO (Soc moi truong)
42,49.4,42.7,52.7,Cuc ky nguy hiem,Khong
35.9,37.5,34.8,28.8,Canh bao cao,Khong
37.6,54,38.7,46.4,Canh bao cao,Khong
34.2,58.1,32.4,49.5,Canh bao cao,Khong
32.7,39.2,34.1,31.6,Canh bao cao,Khong
42,94.9,42,98.2,Cuc ky nguy hiem,Khong
41.6,47.5,41.4,37.9,Cuc ky nguy hiem,Khong
26.4,73.3,27,74.3,An toan,Khong
26.7,67.1,26.2,75.6,An toan,Khong
34,48.6,38.8,22.1,Canh bao cao,CO (Soc moi truong)
28.1,50.3,29.2,42.3,Can trong,Khong
28.6,58.6,29.4,49.5,Can trong,Khong
24,72,25.4,73.9,An toan,Khong
40,37.4,37.3,56.4,Canh bao cao,Khong
21.4,46.2,20.9,36.8,An toan,Khong
21.2,71.2,21,75.1,An toan,Khong
40.8,50.4,40.7,53.2,Canh bao cao,Khong
26.4,66.8,19.1,74,An toan,CO (Soc moi truong)
41.8,88.9,42.1,91.7,Cuc ky nguy hiem,Khong
33,52.3,34.2,47.9,Canh bao cao,Khong
38.7,67.7,36.8,58,Nguy hiem,Khong
35.9,88.9,41.4,70.3,Nguy hiem,CO (Soc moi truong)
24.4,30.7,27.9,10.6,An toan,CO (Soc moi truong)
30.3,39.6,28.7,30.9,Can trong,Khong
24.4,69.8,25.8,60.2,An toan,Khong
31.2,36.2,31.5,45.7,Can trong,Khong
40.8,61.9,40.4,58.7,Nguy hiem,Khong
34.4,41.9,35.9,42.2,Canh bao cao,Khong
30,31,31,23.3,Can trong,Khong
31.6,48.4,32.2,54.8,Can trong,Khong
37.6,82.5,37.8,92.4,Nguy hiem,Khong
28.8,92.3,29.2,87.5,Can trong,Khong
28,35.1,27.5,35.3,Can trong,Khong
20.8,57.1,22.1,55.5,An toan,Khong
29,50.9,27.1,48.4,Can trong,Khong
40.8,49.3,37.8,48.4,Canh bao cao,Khong
41.9,48.6,40,58,Cuc ky nguy hiem,Khong
41.3,70.4,42.7,77.6,Cuc ky nguy hiem,Khong
20.8,46.4,20.5,51.9,An toan,Khong
25.6,50.8,26.6,44,An toan,Khong
22.4,85.2,23.8,89.1,An toan,Khong
38.3,63.9,39.5,91,Nguy hiem,CO (Soc moi truong)
32.9,45.5,34.2,54.5,Canh bao cao,Khong
25.1,87.8,25.6,82.4,An toan,Khong
36.3,66,36.4,70.7,Nguy hiem,Khong
22.8,38.9,22.1,44.4,An toan,Khong
25.5,32.8,27.2,41.5,An toan,Khong
31.3,55,32.1,49.7,Can trong,Khong
29.5,76.6,28.5,82.7,Can trong,Khong
31.4,64.6,38.8,36.2,Can trong,CO (Soc moi truong)
29.2,58.7,30.6,60.8,Can trong,Khong
26.9,46.4,26,45.6,An toan,Khong
41.8,62.3,43.1,71.3,Cuc ky nguy hiem,Khong
31.3,86.3,31.6,89.6,Can trong,Khong
20.5,82.1,19.2,76.6,An toan,Khong
28.8,44.4,21.7,16.6,Can trong,CO (Soc moi truong)
24.8,55.1,23.3,62.7,An toan,Khong
41.2,94.6,40.1,93.3,Cuc ky nguy hiem,Khong
41.5,56.5,40.6,59.3,Cuc ky nguy hiem,Khong
35.7,68.1,34.5,61,Nguy hiem,Khong
30.4,38.3,31.4,38.5,Can trong,Khong
24.2,48.5,23.7,52.7,An toan,Khong
38.6,33.4,39.3,31.5,Canh bao cao,Khong
34.2,60.4,39.1,76.9,Nguy hiem,Khong
30.7,85.4,31.3,85.5,Can trong,Khong
40.9,82.5,39,78.7,Nguy hiem,Khong
29.6,90,28.8,83.5,Can trong,Khong
32,60.1,39.7,37.2,Can trong,CO (Soc moi truong)
28.2,77.6,29.8,72.8,Can trong,Khong
21.3,65.3,22.2,69.5,An toan,Khong
29.1,50.9,27.9,53.9,Can trong,Khong
29.3,68.2,29.9,59.5,Can trong,Khong
24.1,88.5,24.2,83.6,An toan,Khong
20,80.5,19.7,75.5,An toan,Khong
34.9,45.8,36.7,42.1,Canh bao cao,Khong
30.5,88.9,30.2,97.1,Can trong,Khong
41.2,91.2,39.8,84.7,Cuc ky nguy hiem,Khong
24.3,51.4,25.5,57.7,An toan,Khong
32.2,53,33.2,53.3,Canh bao cao,Khong
28,80.4,26.4,85.6,Can trong,Khong
34.7,77.9,34.9,81.2,Nguy hiem,Khong
27.1,81,27,82.6,Can trong,Khong
32.2,54.6,31,47.7,Canh bao cao,Khong
38.4,36.3,36.7,39,Canh bao cao,Khong
39.6,89.7,39.2,83.8,Nguy hiem,Khong
28.5,53.4,27.4,49.5,Can trong,Khong
37.4,60.1,38.2,61.2,Nguy hiem,Khong
36.1,60.8,30,85.9,Nguy hiem,CO (Soc moi truong)
37.1,78.6,35.8,86.8,Nguy hiem,Khong
39.2,68.7,38.5,73.3,Nguy hiem,Khong
36.1,62.9,37.4,67,Nguy hiem,Khong
